# InSight catalogue art credits — GENERATED by scripts/build-catalog-art.mjs pokemon, do not edit.
# One row per image under web/catalog-art/pokemon/:
# key<TAB>file<TAB>name<TAB>author<TAB>licence<TAB>source
# The key is the catalogue key (public/pokedex.txt); the file is what
# hosting serves; author and licence are what the licence requires shown
# beside the picture, which the app's credits sheet draws from this file.
# A takedown is `node scripts/build-catalog-art.mjs pokemon --remove <key>` (D420).
# 1025 entries.
76	76.webp	Golem	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/76.png
77	77.webp	Ponyta	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/77.png
78	78.webp	Rapidash	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/78.png
79	79.webp	Slowpoke	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/79.png
80	80.webp	Slowbro	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/80.png
81	81.webp	Magnemite	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/81.png
82	82.webp	Magneton	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/82.png
83	83.webp	Farfetch'd	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/83.png
84	84.webp	Doduo	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/84.png
85	85.webp	Dodrio	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/85.png
86	86.webp	Seel	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/86.png
87	87.webp	Dewgong	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/87.png
88	88.webp	Grimer	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/88.png
89	89.webp	Muk	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/89.png
90	90.webp	Shellder	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/90.png
91	91.webp	Cloyster	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/91.png
92	92.webp	Gastly	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/92.png
93	93.webp	Haunter	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/93.png
94	94.webp	Gengar	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/94.png
95	95.webp	Onix	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/95.png
96	96.webp	Drowzee	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/96.png
97	97.webp	Hypno	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/97.png
98	98.webp	Krabby	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/98.png
99	99.webp	Kingler	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/99.png
100	100.webp	Voltorb	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/100.png
101	101.webp	Electrode	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/101.png
102	102.webp	Exeggcute	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/102.png
103	103.webp	Exeggutor	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/103.png
104	104.webp	Cubone	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/104.png
105	105.webp	Marowak	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/105.png
106	106.webp	Hitmonlee	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/106.png
107	107.webp	Hitmonchan	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/107.png
108	108.webp	Lickitung	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/108.png
109	109.webp	Koffing	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/109.png
110	110.webp	Weezing	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/110.png
111	111.webp	Rhyhorn	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/111.png
112	112.webp	Rhydon	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/112.png
113	113.webp	Chansey	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/113.png
114	114.webp	Tangela	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/114.png
115	115.webp	Kangaskhan	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/115.png
116	116.webp	Horsea	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/116.png
117	117.webp	Seadra	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/117.png
118	118.webp	Goldeen	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/118.png
