# InSight catalogue art credits — GENERATED by scripts/build-catalog-art.mjs countries, do not edit.
# One row per image under web/catalog-art/countries/:
# key<TAB>file<TAB>name<TAB>author<TAB>licence<TAB>source
# The key is the catalogue key (public/countries.txt); the file is what
# hosting serves; author and licence are what the licence requires shown
# beside the picture, which the app's credits sheet draws from this file.
# A takedown is `node scripts/build-catalog-art.mjs countries --remove <key>` (D420).
# 246 entries.
643	643.webp	Russia	Peter the Great	Public domain	https://commons.wikimedia.org/wiki/File:Flag_of_Russia.svg
646	646.webp	Rwanda	Original: Unknown Vector: Zscout370	Public domain	https://commons.wikimedia.org/wiki/File:Flag_of_Rwanda.svg
652	652.webp	Saint Barthélemy	The arms are from User:Manassas's Image:Blason St Barthélémy TOM entire.svg.	CC BY 2.5	https://commons.wikimedia.org/wiki/File:Flag_of_Saint_Barth%C3%A9lemy_(local).svg
654	654.webp	Saint Helena, Ascension and Tristan da Cunha	Original: Acts of Union 1800 Vector: Zscout370	Public domain	https://commons.wikimedia.org/wiki/File:Flag_of_the_United_Kingdom_(1-2).svg
659	659.webp	Saint Kitts and Nevis	Edrice Lewis	Public domain	https://commons.wikimedia.org/wiki/File:Flag_of_Saint_Kitts_and_Nevis.svg
660	660.webp	Anguilla	This work created by the United Kingdom Government is in the public domain. This is because it is o…	Public domain	https://commons.wikimedia.org/wiki/File:Flag_of_Anguilla.svg
662	662.webp	Saint Lucia	Dunstan St Omer	Public domain	https://commons.wikimedia.org/wiki/File:Flag_of_Saint_Lucia.svg
663	663.webp	Saint Martin	Original: Unknown Vector: SKopp	Public domain	https://commons.wikimedia.org/wiki/File:Flag_of_France.svg
666	666.webp	Saint Pierre and Miquelon	André Paturel	Public domain	https://commons.wikimedia.org/wiki/File:Flag_of_Saint-Pierre_and_Miquelon.svg
670	670.webp	Saint Vincent and the Grenadines	No machine-readable author provided. SKopp assumed (based on copyright claims).	Public domain	https://commons.wikimedia.org/wiki/File:Flag_of_Saint_Vincent_and_the_Grenadines.svg
674	674.webp	San Marino	Zscout370	Public domain	https://commons.wikimedia.org/wiki/File:Flag_of_San_Marino.svg
678	678.webp	São Tomé and Príncipe	See File history below for details.	Public domain	https://commons.wikimedia.org/wiki/File:Flag_of_S%C3%A3o_Tom%C3%A9_and_Pr%C3%ADncipe.svg
682	682.webp	Saudi Arabia	The Shura Council	Public domain	https://commons.wikimedia.org/wiki/File:Flag_of_Saudi_Arabia.svg
686	686.webp	Senegal	Original upload by Nightstallion	Public domain	https://commons.wikimedia.org/wiki/File:Flag_of_Senegal.svg
688	688.webp	Serbia	See File history below for details.	Public domain	https://commons.wikimedia.org/wiki/File:Flag_of_Serbia.svg
690	690.webp	Seychelles	User:Vxb83	Public domain	https://commons.wikimedia.org/wiki/File:Flag_of_Seychelles.svg
694	694.webp	Sierra Leone	Zscout370	Public domain	https://commons.wikimedia.org/wiki/File:Flag_of_Sierra_Leone.svg
702	702.webp	Singapore	Original: Government of Singapore Vector: Zscout370	Public domain	https://commons.wikimedia.org/wiki/File:Flag_of_Singapore.svg
703	703.webp	Slovakia	Original: Ladislav Čisárik and Ladislav Vrtel Vector: SKopp	Public domain	https://commons.wikimedia.org/wiki/File:Flag_of_Slovakia.svg
704	704.webp	Vietnam	See File history below for details.	Public domain	https://commons.wikimedia.org/wiki/File:Flag_of_Vietnam.svg
705	705.webp	Slovenia	Original: Marko Pogačnik Vector: Achim1999	Public domain	https://commons.wikimedia.org/wiki/File:Flag_of_Slovenia.svg
706	706.webp	Somalia	see upload history	Public domain	https://commons.wikimedia.org/wiki/File:Flag_of_Somalia.svg
710	710.webp	South Africa	Flag design by Frederick Brownell, image by Wikimedia Commons users	Public domain	https://commons.wikimedia.org/wiki/File:Flag_of_South_Africa.svg
716	716.webp	Zimbabwe	See File history below for details.	Public domain	https://commons.wikimedia.org/wiki/File:Flag_of_Zimbabwe.svg
724	724.webp	Spain	RelShot 263, Echando una mano; earlier version was Pedro A. Gracia Fajardo, escudo de Manual de Ima…	Public domain	https://commons.wikimedia.org/wiki/File:Flag_of_Spain.svg
728	728.webp	South Sudan	Achim1999	Public domain	https://commons.wikimedia.org/wiki/File:Flag_of_South_Sudan.svg
729	729.webp	Sudan	See File history below for details.	Public domain	https://commons.wikimedia.org/wiki/File:Flag_of_Sudan.svg
740	740.webp	Suriname	See File history below for details.	Public domain	https://commons.wikimedia.org/wiki/File:Flag_of_Suriname.svg
744	744.webp	Svalbard and Jan Mayen	Original: Fredrik Meltzer Vector: Gutten på Hemsen	Public domain	https://commons.wikimedia.org/wiki/File:Flag_of_Norway.svg
748	748.webp	Eswatini	Sobhuza II	Public domain	https://commons.wikimedia.org/wiki/File:Flag_of_Eswatini.svg
752	752.webp	Sweden	Jon Harald Søby and others.	Public domain	https://commons.wikimedia.org/wiki/File:Flag_of_Sweden.svg
756	756.webp	Switzerland	Original: Unknown Vector: User:Marc Mongenet Credits: User:-xfi- User:Zscout370	Public domain	https://commons.wikimedia.org/wiki/File:Flag_of_Switzerland.svg
760	760.webp	Syria	Modification by AnonMoos of PD image File:Flag of Syria (1930–1958, 1961–1963).svg (previous non-ve…	Public domain	https://commons.wikimedia.org/wiki/File:Flag_of_Syria_(2025-).svg
762	762.webp	Tajikistan	Unknown authorUnknown author	Public domain	https://commons.wikimedia.org/wiki/File:Flag_of_Tajikistan.svg
764	764.webp	Thailand	Zscout370	Public domain	https://commons.wikimedia.org/wiki/File:Flag_of_Thailand.svg
768	768.webp	Togo	Sangjinhwa	Public domain	https://commons.wikimedia.org/wiki/File:Flag_of_Togo_(3-2).svg
772	772.webp	Tokelau	Original: Unknown Vector: Andrwsc	Public domain	https://commons.wikimedia.org/wiki/File:Flag_of_Tokelau.svg
776	776.webp	Tonga	Uelingatoni Ngu Tupoumalohi	Public domain	https://commons.wikimedia.org/wiki/File:Flag_of_Tonga.svg
780	780.webp	Trinidad and Tobago	See File history, below, for details.	Public domain	https://commons.wikimedia.org/wiki/File:Flag_of_Trinidad_and_Tobago.svg
784	784.webp	United Arab Emirates	Abdulla Mohammed Al Maainah	Public domain	https://commons.wikimedia.org/wiki/File:Flag_of_the_United_Arab_Emirates.svg
788	788.webp	Tunisia	Various Wikimedia Commons' contributors	Public domain	https://commons.wikimedia.org/wiki/File:Flag_of_Tunisia.svg
792	792.webp	Türkiye	David Benbennick (original author)	Public domain	https://commons.wikimedia.org/wiki/File:Flag_of_Turkey.svg
795	795.webp	Turkmenistan	unknown author	Public domain	https://commons.wikimedia.org/wiki/File:Flag_of_Turkmenistan.svg
796	796.webp	Turks and Caicos Islands	Unknown authorUnknown author	Public domain	https://commons.wikimedia.org/wiki/File:Flag_of_the_Turks_and_Caicos_Islands.svg
798	798.webp	Tuvalu	Unknown authorUnknown author	Public domain	https://commons.wikimedia.org/wiki/File:Flag_of_Tuvalu.svg
800	800.webp	Uganda	tobias	Public domain	https://commons.wikimedia.org/wiki/File:Flag_of_Uganda.svg
804	804.webp	Ukraine	Government of Ukraine	Public domain	https://commons.wikimedia.org/wiki/File:Flag_of_Ukraine.svg
807	807.webp	North Macedonia	User:SKopp, redrawn by User:Gabbe	Public domain	https://commons.wikimedia.org/wiki/File:Flag_of_North_Macedonia.svg
818	818.webp	Egypt	See File history below for details.	Public domain	https://commons.wikimedia.org/wiki/File:Flag_of_Egypt.svg
826	826.webp	United Kingdom	Original: Acts of Union 1800 Vector: Yaddah	Public domain	https://commons.wikimedia.org/wiki/File:Flag_of_the_United_Kingdom_(3-5).svg
831	831.webp	Guernsey	User:Nightstallion	CC0	https://commons.wikimedia.org/wiki/File:Flag_of_Guernsey.svg
832	832.webp	Jersey	unknown author	Public domain	https://commons.wikimedia.org/wiki/File:Flag_of_Jersey.svg
833	833.webp	Isle of Man	Edited by Reisio, Alkari, e.a.	CC0	https://commons.wikimedia.org/wiki/File:Flag_of_the_Isle_of_Man.svg
834	834.webp	Tanzania	unknown author	Public domain	https://commons.wikimedia.org/wiki/File:Flag_of_Tanzania.svg
840	840.webp	United States	Vector file created by Dbenbenn, Zscout370, Jacobolus, Indolences, and Technion.	Public domain	https://commons.wikimedia.org/wiki/File:Flag_of_the_United_States_(DDD-F-416E_specifications).svg
850	850.webp	United States Virgin Islands	Percival Wilson Sparks. sparksfamilyassn.org. Retrieved on 2026-05-26.	Public domain	https://commons.wikimedia.org/wiki/File:Flag_of_the_United_States_Virgin_Islands.svg
854	854.webp	Burkina Faso	Drawn by SKopp, rewritten by Gabbe and Андрей Перцев	Public domain	https://commons.wikimedia.org/wiki/File:Flag_of_Burkina_Faso.svg
858	858.webp	Uruguay	See File history below for details.	Public domain	https://commons.wikimedia.org/wiki/File:Flag_of_Uruguay.svg
860	860.webp	Uzbekistan	Farhod Yoʻldoshev	Public domain	https://commons.wikimedia.org/wiki/File:Flag_of_Uzbekistan.svg
862	862.webp	Venezuela	Various, see File history below for details.	Public domain	https://commons.wikimedia.org/wiki/File:Flag_of_Venezuela.svg
876	876.webp	Wallis and Futuna	unknown author	Public domain	https://commons.wikimedia.org/wiki/File:Flag_of_Wallis_and_Futuna.svg
882	882.webp	Samoa	Original: Malietoa Tanumafili II and Tupua Tamasese Meaʻole Vector: See the file history below, for…	Public domain	https://commons.wikimedia.org/wiki/File:Flag_of_Samoa.svg
887	887.webp	Yemen	愛喝奶茶	CC BY-SA 4.0	https://commons.wikimedia.org/wiki/File:Flag_of_Yemen.svg
894	894.webp	Zambia	Gabriel Ellison	Public domain	https://commons.wikimedia.org/wiki/File:Flag_of_Zambia.svg
